cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
18134,Theoforum,Applicant,11952.00,2002,Saint Paul University,Université Saint-Paul,ON,Ontario,Ontario,2001,Theoforum / Theoforum,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Theology,Théologie,Religious Studies,Études religieuses,Not Subject to Research Classification,Codification non pertinente
18135,"Gestion, revue internationale de gestion",Applicant,26962.00,2002,HEC Montréal,HEC Montréal,QC,Québec,Québec,2001,"Gestion, revue internationale de gestion",,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
18136,Revue internationale P.M.E.,Applicant,9886.00,2002,Université du Québec à Trois-Rivières,Université du Québec à Trois-Rivières,QC,Québec,Québec,2001,Revue internationale P.M.E.,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Economic, regional and industrial development","Développement économique, régional et industriel"
18137,Loisir et Société / Society and Leisure,Applicant,9596.00,2002,Université du Québec à Trois-Rivières,Université du Québec à Trois-Rivières,QC,Québec,Québec,2001,Loisir et Société / Society and Leisure,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,"Leisure, recreation and tourism",Loisirs et tourisme
18138,Philosophiques : Revue de la Societé de philosophie du Québec,Applicant,9777.00,2002,Philosophiques : Revue de la Societé de philosophie du Québec,Philosophiques : Revue de la Societé de philosophie du Québec,QC,Québec,Québec,2001,Philosophiques : Revue de la Societé de philosophie du Québec,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Philosophy,Philosophie,Philosophy,Philosophie,Not Subject to Research Classification,Codification non pertinente
18139,Ontario History:  The Journal of the Ontario Historical Society,Applicant,10785.00,2002,Ontario History:  The Journal of the Ontario Historical Society,Ontario History:  The Journal of the Ontario Historical Society,ON,Ontario,Ontario,2001,Ontario History:  The Journal of the Ontario Historical Society,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,History,Histoire,History,Histoire,Not Subject to Research Classification,Codification non pertinente
18140,Canadian Woman Studies,Applicant,26962.00,2002,Canadian Woman Studies,Les Cahiers de la femme,ON,Ontario,Ontario,2001,Canadian Woman Studies / Les cahiers de la femme,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Women's Studies,Études sur les femmes,Interdisciplinary Studies,Études pluridisciplinaires,Women,Femmes
18141,Canadian Home Economics Journal,Appl. Org.,13837.00,2002,Canadian Home Economics Journal,Revue canadienne d'économie familiale,ON,Ontario,Ontario,2002,Canadian Home Economics Journal / Revue canadienne d'économie familiale,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Human Ecology,Écologie humaine,"Urban and Regional Studies, Environmental Studies","Urbanisme, aménag. régional, études environnementales",Family,Famille
18142,Canadian Journal of Applied Linguistics,Applicant,1504.00,2002,Canadian Journal of Applied Linguistics,Revue canadienne de linguistique appliqué,ON,Ontario,Ontario,2001,Canadian Journal of Applied Linguistics / Revue canadienne de linguistique appliqué,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Applied Linguistics,Linguistique appliquée,Linguistics,Linguistique,Post-Secondary Education and Research,Éducation et recherche postsecondaires
18143,Canadian Journal on Aging,Applicant,24266.00,2002,McMaster University,McMaster University,ON,Ontario,Ontario,2001,Canadian Journal on Aging / La Revue canadienne du vieillissement,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Aging, Social Gerontology","Vieillissement, gérontologie sociale",Demography,Démographie,Elderly,Personnes âgées
18144,TEXT Technology:  The Journal of Computer Text Processing,Applicant,11160.00,2002,McMaster University,McMaster University,ON,Ontario,Ontario,2001,TEXT Technology:  The Journal of Computer Text Processing,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Other Communication and Media Studies,Communications et études des médias (autres),Communications and Media Studies,Communications et études des médias,Information Technologies,Technologies de l'information
18145,Russell: The Journal of the Bertrand Russell Studies,Applicant,9315.00,2002,McMaster University,McMaster University,ON,Ontario,Ontario,2001,Russell: The Journal of the Bertrand Russell Studies,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Philosophy,Philosophie,Philosophy,Philosophie,Arts and culture,Beaux-arts et culture
18146,Lien social et Politiques - RIAC,Applicant,8807.00,2002,Université de Montréal,Université de Montréal,QC,Québec,Québec,2001,Lien social et Politiques - RIAC,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Political Science,Sciences politiques,Political Science,Sciences politiques,Social development and welfare,Développement social et bien-être
18147,Canadian Journal of Communication,Applicant,20579.00,2002,Canadian Journal of Communication,Canadian Journal of Communication,AB,Alberta,Alberta,2001,Canadian Journal of Communication,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Communications and Media Studies,Communications et études des médias,Communications and Media Studies,Communications et études des médias,Communication,Communications
18148,International Journal of Canadian Studies,Applicant,7760.00,2002,International Journal of Canadian Studies,Revue internationale d'études canadiennes,ON,Ontario,Ontario,2001,International Journal of Canadian Studies / Revue internationale d'études canadiennes,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Not Specified,Non précisé
18149,Canadian Public Policy,Applicant,26962.00,2002,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2001,Canadian Public Policy / Analyse de Politiques,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Economics,Science économique,Economics,Sciences économiques,Politics and government,Politique et gouvernement
18150,The Journal of Educational Administration and Foundations,Applicant,2093.00,2002,The University of Regina,The University of Regina,SK,Saskatchewan,Saskatchewan,2001,The Journal of Educational Administration and Foundations,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Educational Administration, Planning and Governance","Administration, planification et direction scolaires",Education,Éducation,Education,Éducation
18151,Politique et Sociétés,Applicant,8869.00,2002,Politique et Sociétés,Politique et Sociétés,ON,Ontario,Ontario,2001,Politique et Sociétés,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Political Science,Sciences politiques,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
18152,Revista Canadiense de Estudios Hispanicos,Applicant,9291.00,2002,Carleton University,Carleton University,ON,Ontario,Ontario,2001,Revista Canadiense de Estudios Hispanicos,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, Romance",Littérature romane,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18154,Papers of the Bibliographical Society of Canada,Applicant,6752.00,2002,Papers of the Bibliographical Society of Canada,Cahiers de la Société bibliographique du Canada,ON,Ontario,Ontario,2001,Papers of the Bibliographical Society of Canada / Cahiers de la Société bibliographique du Canada,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Bibliography,Bibliographie,Library and Information Science,Bibliothéconomie et science de l'information,Arts and culture,Beaux-arts et culture
18155,The Dalhousie Review,Applicant,3820.00,2002,Dalhousie University,Dalhousie University,NS,Nova Scotia,Nouvelle-Écosse,2001,The Dalhousie Review,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, General",Littérature générale,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18156,Canadian Studies in Population,Appl. Org.,1763.00,2002,University of Alberta,University of Alberta,AB,Alberta,Alberta,2002,Canadian Studies in Population,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Demography,Démographie,Demography,Démographie,Population studies,Études de la population
18157,Canadian Journal of Sociology,Applicant,14139.00,2002,University of Alberta,University of Alberta,AB,Alberta,Alberta,2001,Canadian Journal of Sociology / Cahiers canadiens de sociologie,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Sociology,Sociologie,Sociology,Sociologie,Not Specified,Non précisé
18158,Canadian Children's Literature,Applicant,10980.00,2002,University of Guelph,University of Guelph,ON,Ontario,Ontario,2001,Canadian Children's Literature / Littérature canadienne pour la jeunesse,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, English Canadian - Themes and Figures",Littérature canadienne-anglaise - Thèmes et personnages,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18159,Visio,Applicant,3332.00,2002,Université Laval,Université Laval,QC,Québec,Québec,2001,Visio,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Arts and culture,Beaux-arts et culture
18160,Santé mentale au Québec,Applicant,11683.00,2002,Santé mentale au Québec,Santé mentale au Québec,QC,Québec,Québec,2001,Santé mentale au Québec,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Public Health Administration,Administration de la santé publique,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Mental Health,Santé mentale
18161,Canadian Journal of Psychoanalysis,Applicant,10438.00,2002,Canadian Journal of Psychoanalysis,Revue canadienne de psychanalyse,QC,Québec,Québec,2001,Canadian Journal of Psychoanalysis / Revue canadienne de psychanalyse,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Other Psychology,Psychologie (autres),Psychology,Psychologie,Mental Health,Santé mentale
18162,"Frontières : Rev québécoise d'infor, de rech et de transfert de connaissances en études sur la mort",Applicant,25566.00,2002,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2001,"Frontières : Rev québécoise d'infor, de rech et de transfert de connaissances en études sur la mort",,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Not Specified,Non précisé
18163,Canadian Journal of Behavioural Science,Applicant,25164.00,2002,Canadian Journal of Behavioural Science,Revue canadienne des sciences du comportement,ON,Ontario,Ontario,2001,Canadian Journal of Behavioural Science / Revue canadienne des sciences du comportement,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Behavioural Psychology,Psychologie du comportement,Psychology,Psychologie,Mental Health,Santé mentale
18164,Canadian Psychology,Applicant,26962.00,2002,Canadian Psychology,Psychologie canadienne,ON,Ontario,Ontario,2001,Canadian Psychology / Psychologie canadienne,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Psychology,Psychologie,Psychology,Psychologie,Mental Health,Santé mentale
18165,Canadian Geographer,Applicant,21920.00,2002,Canadian Geographer,Géographe Canadien,QC,Québec,Québec,2001,The Canadian Geographer / Le Géographe canadien,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Geography,Géographie,Geography,Géographie,Environment and Sustainability,Environnement et développement durable
18166,Studies in Religion,Applicant,23479.00,2002,Brock University,Brock University,ON,Ontario,Ontario,2001,Studies in Religion / Sciences Religieuses,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Religious Studies,Études religieuses,Religious Studies,Études religieuses,Arts and culture,Beaux-arts et culture
18167,Contemporary Accounting Research,Applicant,26962.00,2002,Contemporary Accounting Research,Recherche comptable contemporaine,ON,Ontario,Ontario,2001,Contemporary Accounting Research,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Business Economics,Économie des affaires,Economics,Sciences économiques,Financial and Monetary Systems,Systèmes financiers et monétaires
18168,Canadian Journal of African Studies,Applicant,19135.00,2002,Canadian Journal of African Studies,Revue Canadienne des Études Africaines,ON,Ontario,Ontario,2001,Canadian Journal of African Studies / Revue Canadienne des Études Africaines,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Not Subject to Research Classification,Codification non pertinente
18169,Mosaic:  A Journal for the Interdisciplinary Study of Literature,Applicant,26962.00,2002,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,2001,Mosaic:  a journal for the interdisciplinary study of literature,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, General",Littérature générale,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18170,Journal of the Canadian Historical Association,Applicant,9720.00,2002,Journal of the Canadian Historical Association,Revue de la Société historique du Canada,ON,Ontario,Ontario,2001,Journal of the Canadian Historical Association / Revue de la Société historique du Canada,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,History,Histoire,History,Histoire,Not Subject to Research Classification,Codification non pertinente
18171,Canadian Journal of Philosophy,Applicant,26962.00,2002,Canadian Journal of Philosophy,Canadian Journal of Philosophy,AB,Alberta,Alberta,2001,Canadian Journal of Philosophy,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Philosophy,Philosophie,Philosophy,Philosophie,Not Subject to Research Classification,Codification non pertinente
18172,Carrefour : Revue de réflexion interdisciplinaire,Applicant,2494.00,2002,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Carrefour : Revue de réflexion interdisciplinaire,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Philosophy,Philosophie,Philosophy,Philosophie,Ethics,Éthique
18173,McGill Journal of Education,Applicant,5302.00,2002,McGill Journal of Education,Revue des sciences de l'éducation de McGill,QC,Québec,Québec,2001,McGill Journal of Education / Revue des sciences de l'éducation de McGill,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Education,Éducation,Education,Éducation,Education,Éducation
18174,"Labour, Capital and Society",Applicant,4057.00,2002,McGill University,Université McGill,QC,Québec,Québec,2001,"Labour, Capital and Society / Travail, Capital et Société",,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Political Economy,Économie politique,Political Science,Sciences politiques,Employment and labour,Emploi et travail
18175,"TTR Traduction, Terminologie, Rédaction",Applicant,3052.00,2002,McGill University,Université McGill,QC,Québec,Québec,2001,"TTR Traduction, Terminologie, Rédaction / TTR Traduction, Terminologie, Rédaction",,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Translation and Interpretation,Traduction et interprétation,Linguistics,Linguistique,Not Subject to Research Classification,Codification non pertinente
18176,Canadian Journal of Nursing Research,Applicant,26962.00,2002,McGill University,Université McGill,QC,Québec,Québec,2001,Canadian Journal of Nursing Research / Revue canadienne de recherche en sciences infirmières,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Health Sciences Education,Enseignement des sciences de la santé,Education,Éducation,Health,Santé
18177,International Journal,Applicant,25278.00,2002,International Journal,International Journal,ON,Ontario,Ontario,2001,International Journal / International Journal,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,International Relations,Relations internationales,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
18178,University of Toronto Law Journal,Applicant,13481.00,2002,University of Toronto Press,University of Toronto Press,ON,Ontario,Ontario,2001,University of Toronto Law Journal,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,International Law,Droit international,Law,Droit,Law and justice,Droit et justice
18179,Urban History Review,Applicant,11325.00,2002,Urban History Review,Revue d'histoire urbaine,ON,Ontario,Ontario,2001,Urban History Review / Revue d'histoire urbaine,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Urban, Regional, Local History","Histoire urbaine, régionale, locale",History,Histoire,Economic and Regional Development,Développement économique et régional
18181,Protée : théories et pratiques sémiotiques,Applicant,10335.00,2002,Université du Québec à Chicoutimi,Université du Québec à Chicoutimi,QC,Québec,Québec,2001,Protée : théories et pratiques sémiotiques,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, Other Language and",Littérature et langue (autres),"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18183,Laval théologique et philosophique,Applicant,14019.00,2002,Université Laval,Université Laval,QC,Québec,Québec,2001,Laval théologique et philosophique / Laval théologique et philosophique,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Philosophy,Philosophie,Philosophy,Philosophie,Not Subject to Research Classification,Codification non pertinente
18184,Études internationales,Applicant,16753.00,2002,Université Laval,Université Laval,QC,Québec,Québec,2001,Études internationales,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,International Relations,Relations internationales,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
18185,Cahiers de Géographie du Québec,Applicant,13373.00,2002,Université Laval,Université Laval,QC,Québec,Québec,2001,Cahiers de Géographie du Québec / Cahiers de Géographie du Québec,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Geography,Géographie,Geography,Géographie,Not Subject to Research Classification,Codification non pertinente
18186,University of Toronto Quarterly,Applicant,26962.00,2002,University of Toronto Press,University of Toronto Press,ON,Ontario,Ontario,2001,University of Toronto Quarterly / University of Toronto Quarterly,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, English Canadian",Littérature canadienne-anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18187,McGill Law Journal,Applicant,26962.00,2002,McGill Law Journal,Revue de droit de McGill,QC,Québec,Québec,2001,McGill Law Journal / Revue de droit de McGill,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Law,Droit,Law,Droit,Law and justice,Droit et justice
18188,The Canadian Journal of Midwifery Research,Applicant,9756.00,2002,The Canadian Journal of Midwifery Research,The Canadian Journal of Midwifery Research,BC,British Columbia,Colombie-Britannique,2001,The Canadian Journal of Midwifery Research,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Women's Studies,Études sur les femmes,Interdisciplinary Studies,Études pluridisciplinaires,Women,Femmes
18189,Études littéraires,Applicant,4706.00,2002,Université Laval,Université Laval,QC,Québec,Québec,2001,Études littéraires,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, General",Littérature générale,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18190,Ethnologies,Applicant,7594.00,2002,Université Laval,Université Laval,QC,Québec,Québec,2001,Ethnologies / Ethnologies,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Ethnology,Ethnologie,Anthropology,Anthropologie,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
18191,BC Studies: The British Columbian Quarterly,Applicant,26962.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,BC Studies: The British Columbian Quarterly,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Not Subject to Research Classification,Codification non pertinente
18192,Canadian Review of American Studies,Applicant,9650.00,2002,University of Toronto Press,University of Toronto Press,ON,Ontario,Ontario,2001,Canadian Review of American Studies / Revue canadienne d'études américaines,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Not Specified,Non précisé
18193,Canadian Journal of History,Applicant,12843.00,2002,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,2001,Canadian Journal of History / Annales canadiennes d'histoire,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,History,Histoire,History,Histoire,Not Subject to Research Classification,Codification non pertinente
18194,The Journal of the Society for the Study of Egyptian Antiquities,Applicant,4565.00,2002,The Journal of the Society for the Study of Egyptian Antiquities,The Journal of the Society for the Study of Egyptian Antiquities,ON,Ontario,Ontario,2001,The Journal of the Society for the Study of Egyptian Antiquities,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Egyptology,Égyptologie,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Arts and culture,Beaux-arts et culture
18195,Canadian Journal of Community Mental Health,Applicant,10050.00,2002,Canadian Journal of Community Mental Health,Revue Canadienne de Santé Mentale Communautaire,BC,British Columbia,Colombie-Britannique,2001,Canadian Journal of Community Mental Health / Revue Canadienne de Santé Mentale Communautaire,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Mental Health,Santé mentale
18196,Canadian University Music Review,Applicant,8825.00,2002,Canadian University Music Review,Revue de musique des universités canadiennes,ON,Ontario,Ontario,2001,Canadian University Music Review / Revue de musique des universités canadiennes,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Music, Musicology","Musique, Musicologie",Fine Arts,Beaux-arts,Arts and culture,Beaux-arts et culture
18197,Ariel: A Review of International English Literature,Applicant,18086.00,2002,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2001,Ariel: A Review of International English Literature,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, English",Littérature anglaise,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18198,Canadian Journal of Counselling,Applicant,10933.00,2002,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2001,Canadian Journal of Counselling / Revue Canadienne de Counseling,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Counselling & Career Guidance,Conseils et orientation professionnelle,Education,Éducation,Education,Éducation
18199,Canadian Ethnic Studies,Applicant,9979.00,2002,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2001,Canadian Ethnic Studies / Études ethniques au Canada,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Multiculturalism and ethnic studies,Multiculturalisme et études ethniques
18200,Canadian Journal of Linguistics / Revue canadienne de linguistique,Applicant,12322.00,2002,Canadian Journal of Linguistics,Revue canadienne de linguistique,QC,Québec,Québec,2001,Canadian Journal of Linguistics / Revue canadienne de linguistique,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Linguistics,Linguistique,Linguistics,Linguistique,Not Subject to Research Classification,Codification non pertinente
18201,RS-SI : Recherches sémiotiques,Applicant,8987.00,2002,RS-SI : Semiotic Inquiry,RS-SI : Recherches sémiotiques,QC,Québec,Québec,2001,RS-SI : Semiotic Inquiry / RS-SI : Recherches sémiotiques,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Arts and culture,Beaux-arts et culture
18202,Revue canadienne droit et société / Canadian Journal of Law and Society,Applicant,12599.00,2002,Canadian Journal of Law and Society,Revue canadienne droit et société,QC,Québec,Québec,2001,Revue canadienne droit et société / Canadian Journal of Law and Society,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Law and justice,Droit et justice
18203,Nouvelles pratiques sociales (NPS),Applicant,10910.00,2002,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2001,Nouvelles pratiques sociales (NPS),,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Social Work,Travail social,Social Work,Travail social,Social development and welfare,Développement social et bien-être
18204,Canadian Review of Comparative Literature,Applicant,10316.00,2002,University of Alberta,University of Alberta,AB,Alberta,Alberta,2001,Canadian Review of Comparative Literature / Revue Canadienne de Littérature Comparée,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, Comparative",Littérature comparée,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18206,Florilegium,Applicant,1348.00,2002,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,Florilegium / Florilegium,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Mediaeval Studies,Études médiévales,Mediaeval Studies,Études médiévales,Not Subject to Research Classification,Codification non pertinente
18208,Revue des sciences de l'éducation,Applicant,25136.00,2002,Revue des sciences de l'éducation,Revue des sciences de l'éducation,QC,Québec,Québec,2001,Revue des sciences de l'éducation,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Education,Éducation,Education,Éducation,Education,Éducation
18209,Tangence,Applicant,9872.00,2002,Université du Québec à Rimouski,Université du Québec à Rimouski,QC,Québec,Québec,2001,Tangence,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, General",Littérature générale,"Literature, Modern Languages and",Littératures et langues modernes,Arts and culture,Beaux-arts et culture
18210,Osgoode Hall Law Journal,Applicant,18286.00,2002,York University,Université York,ON,Ontario,Ontario,2001,Osgoode Hall Law Journal / Osgoode Hall Law Journal,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Law,Droit,Law,Droit,Law and justice,Droit et justice
18211,Globe: Revue internationale d'études québécoises,Applicant,6530.00,2002,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2001,Globe: Revue internationale d'études québécoises,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Other,Autre
18212,Mouseion:  Journal of the Classical Association of Canada,Applicant,8575.00,2002,Memorial University of Newfoundland,Memorial University of Newfoundland,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2001,Mouseion:  Journal of the Classical Association of Canada / Mouseion:  Revue de la Société canadienne des etudes classique,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,"Classics, Classical & Dead Languages",Études anciennes et langues classiques et mortes,Arts and culture,Beaux-arts et culture
18213,Canadian Journal of Irish Studies,Applicant,10769.00,2002,Concordia University,Université Concordia,QC,Québec,Québec,2001,Canadian Journal of Irish Studies,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Arts and culture,Beaux-arts et culture
18214,Environments: a journal of interdisciplinary studies,Applicant,6672.00,2002,University of Waterloo,University of Waterloo,ON,Ontario,Ontario,2001,Environments: a journal of interdisciplinary studies,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Urban and Regional Studies, Environmental Studies","Urbanisme, aménag. régional, études environnementales","Urban and Regional Studies, Environmental Studies","Urbanisme, aménag. régional, études environnementales",Environment and Sustainability,Environnement et développement durable
18215,Pacific Affairs,Applicant,26962.00,2002,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,Pacific Affairs,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,Political Science,Sciences politiques,Political Science,Sciences politiques,"International relations, development and trade","Relations internationales, commerce et développement"
18216,SCL / ELC:  Studies in Canadian Literature,Applicant,5866.00,2002,University of New Brunswick,University of New Brunswick,NB,New Brunswick,Nouveau-Brunswick,2001,SCL / ELC:  Studies in Canadian Literature / SCL / ELC:  Études en littérature canadienne,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,"Literature, Other Canadian","Littérature canadienne, autres","Literature, Modern Languages and",Littératures et langues modernes,Not Subject to Research Classification,Codification non pertinente
18217,Journal of Canadian Studies,Applicant,26962.00,2002,Trent University,Trent University,ON,Ontario,Ontario,2001,Journal of Canadian Studies / Revue d'études canadiennes,,Aid to Research and Transfer Journals,Aide aux revues de recherche et de transfert,History,Histoire,History,Histoire,Not Subject to Research Classification,Codification non pertinente
