cle,Name-Nom,role,AwardAmount,FiscalYear-Exercice financier,Institution,Établissement,Province_ID,ProvinceEN,ProvinceFR,Competition_Year,Title,Keywords,ProgramNameEN,ProgramNameFR,DisciplineEN,DisciplineFR,MainDisciplineEN,MainDisciplineFR,Area_of_ResearchEN,Area_of_ResearchFR
14558,"Bridgman, Rae",Applicant,33585.00,2003,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,2001,"Child-friendly cities, and participatory planning and design in Canada",urban planning; youth participation; participatory methods; best practices,INE Research Grants,Subventions de recherche de l'INÉ,Urban Planning,Planification urbaine,"Urban and Regional Studies, Environmental Studies","Urbanisme, aménag. régional, études environnementales",Children,Enfance
14559,"Bouchard, Pierrette",Applicant,33494.00,2003,Université Laval,Université Laval,QC,Québec,Québec,2001,Les difficultés scolaires selon le sexe (genre) vues par le personnel scolaire,difficultés scolaires; abandon scolaire; économie du savoir; genre; néo-enseignants,INE Research Grants,Subventions de recherche de l'INÉ,"Educational Administration, Planning and Governance","Administration, planification et direction scolaires",Education,Éducation,Education,Éducation
14560,"Marontate, Janet",Applicant,65000.00,2003,Acadia University,Acadia University,NS,Nova Scotia,Nouvelle-Écosse,2001,"New technologies and creative practices in music, audio recording and multimedia production:  from theory to the marketplace",music; audio-visual; mixed meia; audio; sound; recording; creation; production; technology; labour history; material culture; sociology of arts; education; oral hisotry; life course studies; work; employment; entrepreneurship; science studies,INE Research Grants,Subventions de recherche de l'INÉ,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Arts and culture,Beaux-arts et culture
14561,"Cliff, Jennifer",Applicant,23510.00,2003,University of Alberta,University of Alberta,AB,Alberta,Alberta,2001,Gender differences in the financing of ventures in the Canadian new economy:  a social networks perspective,gender differences; entrepreneurship; venture capital; venture financing; social networks; social capital; network analysis,INE Research Grants,Subventions de recherche de l'INÉ,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Gender Issues,Questions touchant les sexes
14562,"Fenwick, Tara",Applicant,37347.00,2003,University of Alberta,University of Alberta,AB,Alberta,Alberta,2001,"Knowledge networks of portfolio workers:  development, usage and benefits for success in the new economy",portfolio work; networks; boundaryless career; workplace learning; working knowledge,INE Research Grants,Subventions de recherche de l'INÉ,"Adult, Continuing, Community Education","Andragogie, éducation perm., éducation communautaire",Education,Éducation,Employment and labour,Emploi et travail
14563,"Wilkinson, Margaret",Applicant,68625.00,2003,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,Inalienable rights or property interests:  reconciling conflict in the new economy,intellectual property; personal data protection; media studies; privacy; copyright,INE Research Grants,Subventions de recherche de l'INÉ,Policy Studies,Analyses des politiques,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Law and justice,Droit et justice
14564,"Riverin, Danielle",Applicant,16130.00,2003,Université Laval,Université Laval,QC,Québec,Québec,2001,"Politiques d'orientation professionnelle dans l'économie du savoir : incitatifs clés pour faire de l'apprentissage continu, une réalité pour tous",économie du savoir; formation continue; éducation permanente; éducation des adultes; counseling de carrière; compétences informelles et nouvelle économie,INE Research Grants,Subventions de recherche de l'INÉ,"Adult, Continuing, Community Education","Andragogie, éducation perm., éducation communautaire",Education,Éducation,Education,Éducation
14565,"Anand, Anita",Applicant,36550.00,2003,Queen's University,Queen's University,ON,Ontario,Ontario,2001,The effect of the internet on capital formation,securities law; internet; raising capital; corporations; underwriters,INE Research Grants,Subventions de recherche de l'INÉ,Other Law,Droit (autres),Law,Droit,Financial and Monetary Systems,Systèmes financiers et monétaires
14566,"Munby, Hugh",Applicant,60000.00,2003,Queen's University,Queen's University,ON,Ontario,Ontario,2001,"Linking school-based and work-based learning in the knowledge economy:  studies of appropriation, science and equity",co-operative education; workplace learning; metacognition; situated learning; science education; inclusion; learning disabilities; curriculum theory,INE Research Grants,Subventions de recherche de l'INÉ,Education,Éducation,Education,Éducation,Education,Éducation
14567,"Agrawal, Ajay",Applicant,16800.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,"Public sector science, private sector competition:  exploring the role of Canadian university research in high technology industries",innovation; R&D; university science; knowledge transfer; technology transfer; patents; publications; market for ideas; venture capital; productivity; intellectual property; competition; technology policy; Canada; quantum computing; economic clusters,INE Research Grants,Subventions de recherche de l'INÉ,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Innovation, Industrial and Technological Development","Innovation, développement industriel et technique"
14569,"Kouritzin, Sandra",Applicant,57771.00,2003,University of Manitoba,University of Manitoba,MB,Manitoba,Manitoba,2001,An international comparison of social-suggestive norms in foreign language teaching,foreign language learning; social suggestive norms; socio-cultural context,INE Research Grants,Subventions de recherche de l'INÉ,"Bilingual Education, Second Language Education","Éducation bilingue, enseignement de la langue seconde",Education,Éducation,Education,Éducation
14570,"Frank, Murray",Applicant,22200.00,2003,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2001,Internet stock message boards and North American financial markets,internet economics; financial economics; computational linguistics,INE Research Grants,Subventions de recherche de l'INÉ,Financial Economics,Économie financière,Economics,Sciences économiques,Communication,Communications
14571,"Sweetman, Arthur",Applicant,36568.00,2003,Queen's University,Queen's University,ON,Ontario,Ontario,2001,Empirical issues in education and the labour market,education; labour market economics; outcomes; equity of access to education; return to education; field of study,INE Research Grants,Subventions de recherche de l'INÉ,Education and Welfare,Éducation et bien-être,Economics,Sciences économiques,Education,Éducation
14572,"Klassen, Kenneth",Applicant,26450.00,2003,University of Waterloo,University of Waterloo,ON,Ontario,Ontario,2001,Will e-commerce decimate the taxation of multinational enterprise?,taxation; international; e-commerce; income shifting,INE Research Grants,Subventions de recherche de l'INÉ,Taxation,Impôt,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14573,"Gervais, Martin",Applicant,48828.00,2003,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,The role of education policy for the accumulation of human capital in the presence of borrowing constraints,human capital; education; financing education; education policy; borrowing; debt constraints; life-cycle; dynamics,INE Research Grants,Subventions de recherche de l'INÉ,Macroeconomics and Monetary Economics,Macroéconomie et économie monétaire,Economics,Sciences économiques,Education,Éducation
14574,"Lightman, Ernie",Applicant,83722.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Social assistance in the new economy,welfare reform; workfare; social assistance; social policy; employment; income,INE Research Grants,Subventions de recherche de l'INÉ,Welfare State,État providence,Social Work,Travail social,Social development and welfare,Développement social et bien-être
14575,"Toulan, Omar",Applicant,38000.00,2003,McGill University,Université McGill,QC,Québec,Québec,2001,The  challenges and benefits of implementing global account management programs,global account management; interorganizational fit,INE Research Grants,Subventions de recherche de l'INÉ,International Business,Commerce international,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14576,"Large, Andrew",Applicant,66720.00,2003,McGill University,Université McGill,QC,Québec,Québec,2001,Children as designers of web portal architecture,information seeking; children; information architecture; web portal design; human-computer interaction,INE Research Grants,Subventions de recherche de l'INÉ,Library and Information Science,Bibliothéconomie et science de l'information,Library and Information Science,Bibliothéconomie et science de l'information,Children,Enfance
14577,"Hernandez, Tony",Applicant,29463.00,2003,Ryerson University,Ryerson University,ON,Ontario,Ontario,2001,Decision support in business geomatics,decision support systems; business geomatics; data visualization; organizational behavior,INE Research Grants,Subventions de recherche de l'INÉ,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,"Innovation, Industrial and Technological Development","Innovation, développement industriel et technique"
14578,"Antia, Kersi",Applicant,22000.00,2003,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,E-learning:  enablers and performance outcomes,e-learning adoption; enablers; performance outcomes,INE Research Grants,Subventions de recherche de l'INÉ,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14579,"Crossan, Mary",Applicant,21000.00,2003,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,Leadership and organizational learning in the new economy,organizational learning; leadership; new economy; strategy,INE Research Grants,Subventions de recherche de l'INÉ,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14580,"Gopal, Abhijit",Applicant,33610.00,2003,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2001,"What have we learned about learning with laptops? a multi-stakeholder, multi-methodological study of a business school 'laptop program'",information technology in business education; qualitative research methods,INE Research Grants,Subventions de recherche de l'INÉ,Management Information Systems,Systèmes d'information de gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Information Technologies,Technologies de l'information
14581,"Parent, Michael",Applicant,20230.00,2003,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,2001,Institutional theory & the adoption of technology,institutional theory; mimetic isomorphism; technology selection; technology evaluation,INE Research Grants,Subventions de recherche de l'INÉ,Management Information Systems,Systèmes d'information de gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Information Technologies,Technologies de l'information
14582,"Elangovan, A.R.",Applicant,28735.00,2003,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2001,Managing knowledge-integration and the knowledge-worker in organizations,knowledge management; organizational trust; knowledge-worker; employee well-being; strategic success; tacit-knowledge; knowledge-integration,INE Research Grants,Subventions de recherche de l'INÉ,Organizational Behaviour,Comportement organisationnel,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14583,"Croitoru, Benjamin",Applicant,21000.00,2003,McGill University,Université McGill,QC,Québec,Québec,2001,On the novel features of financial markets in the new economy:  equilibrium with specialized arbitrageurs,financial economics; asset pricing; financial market equilibrium; consumption-portfolio optimization; financial market imperfections; arbitrage activity; hedge funds,INE Research Grants,Subventions de recherche de l'INÉ,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Financial and Monetary Systems,Systèmes financiers et monétaires
14584,"Davis, Brent",Applicant,81592.00,2003,University of Alberta,University of Alberta,AB,Alberta,Alberta,2001,Using complexity theory to inform school mathematics and mathematics teacher education:  phase 1 of a longitudinal study,teacher education; mathematics education; cognitive studies in education; literacy education; curriculum studies,INE Research Grants,Subventions de recherche de l'INÉ,Teacher education,Formation des maîtres,Education,Éducation,Education,Éducation
14585,"MacPherson, Ian",Applicant,70000.00,2003,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2001,British Columbia in the new economy: the role of co-operatives in rural and remote communities,,INE Research Grants,Subventions de recherche de l'INÉ,"Urban, Rural and Regional Economics","Économie urbaine, rurale et régionale",Economics,Sciences économiques,Economic and Regional Development,Développement économique et régional
14586,"Wheeler, David",Applicant,44500.00,2003,York University,Université York,ON,Ontario,Ontario,2001,"Organizational leadership for sustainability in business, government and civil society",leadership; sustainability; organizational identity; stakeholders; organizational systems,INE Research Grants,Subventions de recherche de l'INÉ,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14587,"Gautrais, Vincent",Applicant,39000.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2001,Le contrat de cyberconsommation,internet; consommation; contrat;,INE Research Grants,Subventions de recherche de l'INÉ,Consumer Law,Droit de la consommation,Law,Droit,Information Technologies,Technologies de l'information
14588,"Mirchandani, Kiran",Applicant,63275.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Skilled in vulnerability: work-related learning amongst contingent workers,contingent work; work-related learning; new economy; retail work; garment sewers; health care workers; gender; race and class,INE Research Grants,Subventions de recherche de l'INÉ,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Employment and labour,Emploi et travail
14589,"Hamel, Jacques",Applicant,49174.00,2003,Institut national de la recherche scientifique,Institut national de la recherche scientifique,QC,Québec,Québec,2001,L'insertion de la génération numérique dans la nouvelle économie. analyse des domaines d'études axés sur les NTIC et les biotechnologies,emploi hautement qualifié; insertion; marché du travail; nouvelle économie,INE Research Grants,Subventions de recherche de l'INÉ,Sociology,Sociologie,Sociology,Sociologie,Employment and labour,Emploi et travail
14590,"Lemyre, Louise",Applicant,69000.00,2003,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,La fonction publique fédérale comme organisation apprenante : enquête nationale auprès des cadres sur le stress et l'apprentissage,apprentissage; learning organization; stress; executives; gestionnaires; cadres; santé; health; enquete; survey; public service; gestion; knowledge transfer; savoirs; evidence-based; gestion de l'information,INE Research Grants,Subventions de recherche de l'INÉ,"Industrial, Organizational Psychology","Psychologie industrielle, organisationnelle",Psychology,Psychologie,Employment and labour,Emploi et travail
14591,"Shade, Leslie-Regan",Applicant,12760.00,2003,Concordia University,Université Concordia,QC,Québec,Québec,2001,"Children, young people and new media in the home",internet; social uses of new media; children,INE Research Grants,Subventions de recherche de l'INÉ,"Communication Technology, Informatics","Technologie des communications, informatique",Communications and Media Studies,Communications et études des médias,Communication,Communications
14592,"Mackaay, Ejan",Applicant,67660.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2001,La transaction multimédia,droit; transactions; multimédia; internationales,INE Research Grants,Subventions de recherche de l'INÉ,Commercial and Company Law,Droit commercial et corporatif,Law,Droit,Law and justice,Droit et justice
14593,"Van Biesebroeck, Johannes",Applicant,24293.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,"Modern manufacturing in the automobile industry: customization, integration, and flexibility",modern manufacturing; technology adoption; integration; flexibility; customization; globalization; automobile industry,INE Research Grants,Subventions de recherche de l'INÉ,Technological Change,Changement technologique,Industrial Relations,Relations industrielles,"Innovation, Industrial and Technological Development","Innovation, développement industriel et technique"
14594,"Astebro, Thomas",Applicant,29140.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,The economic value of the knowledge-base of financially distressed high-tech firms,knowledge-base; economic value; financial distress; productivity; acquisition; economic efficiency; high-tech sector; restructuring,INE Research Grants,Subventions de recherche de l'INÉ,"Finance, Banking, Insurance","Finances, assurances, systèmes bancaires","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Productivity,Productivité
14595,"Vining, Aidan",Applicant,72200.00,2003,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,2001,Rethinking the application of formal models to strategic decision making,strategy; real options; dynamic programming; multi-attribute decision theory,INE Research Grants,Subventions de recherche de l'INÉ,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14596,"Cyr, Dianne",Applicant,97000.00,2003,Simon Fraser University,Simon Fraser University,BC,British Columbia,Colombie-Britannique,2001,Managing e-loyalty through experience design,loyalty and trust development in online environments; user interface design; innovation in e-business; product and service development with new economy,INE Research Grants,Subventions de recherche de l'INÉ,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,"Innovation, Industrial and Technological Development","Innovation, développement industriel et technique"
14597,"Gabriel, Martha",Applicant,22870.00,2003,University of Prince Edward Island,University of Prince Edward Island,PE,Prince Edward Island,Île-du-Prince-Édouard,2001,Effective on-line teaching and learning: constructing virtual learning groups,online learning; web-based learning; adult learning; effective instructional practice; qualitative research design; mentoring; lifelong learning,INE Research Grants,Subventions de recherche de l'INÉ,Distance Education,Enseignement à distance,Education,Éducation,Information Technologies,Technologies de l'information
14598,"Jones, Stephen",Applicant,34656.00,2003,McMaster University,McMaster University,ON,Ontario,Ontario,2001,Issues in the changing labour markets of the new economy,job search; active/passive search; search effectiveness; reservation wages; marginal attachment; labour market dynamics,INE Research Grants,Subventions de recherche de l'INÉ,Economics,Science économique,Economics,Sciences économiques,Employment and labour,Emploi et travail
14599,"Shehata, Mohamed",Applicant,16054.00,2003,McMaster University,McMaster University,ON,Ontario,Ontario,2001,Impact of internet on productivity and work habits,internet surfing; productivity; worker habits; incentive systems; monitoring; experimental economics,INE Research Grants,Subventions de recherche de l'INÉ,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14600,"Harris, Carol",Applicant,90106.00,2003,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2001,"Technologies of the new economy in five coastal settings: a participatory assessment of impacts on small business, health care, and education",participatory research; information & communication technologies; coastal community renewal; girls and women,INE Research Grants,Subventions de recherche de l'INÉ,Sociology of Education,Sociologie de l'éducation,Education,Éducation,Information Technologies,Technologies de l'information
14601,"Porter, Tony",Applicant,11400.00,2003,McMaster University,McMaster University,ON,Ontario,Ontario,2001,International standards and codes in the governance of the new economy: the case of finance,standards; codes; regulation; finance; governance; soft law; self-regulation; financial stability forum; corporate governance,INE Research Grants,Subventions de recherche de l'INÉ,International Relations,Relations internationales,Political Science,Sciences politiques,Financial and Monetary Systems,Systèmes financiers et monétaires
14602,"Loughlin, Catherine",Applicant,22000.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,"Young workers in the 21st Century:  work quality, personal and organizational outcomes",young workers; occupational health and safety; work quality,INE Research Grants,Subventions de recherche de l'INÉ,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Employment and labour,Emploi et travail
14603,"Livingstone, David",Applicant,78021.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Education-job requirement matching in the new economy: Canadian perspectives,education and employment; learning and work; education-job requirements match; underemployment; economic and educational change.,INE Research Grants,Subventions de recherche de l'INÉ,Sociology,Sociologie,Sociology,Sociologie,Education,Éducation
14604,"Sackney, Larry",Applicant,54772.00,2003,University of Saskatchewan,University of Saskatchewan,SK,Saskatchewan,Saskatchewan,2001,Factors that build capacity for learning communities,learning communities; school reform; school effectiveness and improvement; new economy; organizational learning,INE Research Grants,Subventions de recherche de l'INÉ,Education,Éducation,Education,Éducation,Education,Éducation
14605,"Gingras, Yves",Applicant,63652.00,2003,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2001,Les conditions de formation à la recherche et d'insertion professionnelle des étudiants de maîtrise et de doctorat oeuvrant en contexte de partenariat université-milieu,enseignement supérieur; maîtrise; doctorat; partenariats; formation à la recherche; insertion professionnelle,INE Research Grants,Subventions de recherche de l'INÉ,Higher Education,Enseignement supérieur,Education,Éducation,Post-Secondary Education and Research,Éducation et recherche postsecondaires
14606,"Geist, Michael",Applicant,62775.00,2003,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2001,Jurisdiction law and the Internet: an examination of the effects on e-commerce,internet law; electronic commerce law; internet jurisdiction; internet governance; intellectual property; domain names,INE Research Grants,Subventions de recherche de l'INÉ,Law,Droit,Law,Droit,Law and justice,Droit et justice
14607,"Moorthy, Sridhar",Applicant,23000.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,"Buyer seller interactions on the internet:  shop bots, banner advertising, and online bargaining",e-commerce; buyer behavior; information provision on the internet; shop-bots; bilateral bargaining on the net; cross-cultural issues in bargaining,INE Research Grants,Subventions de recherche de l'INÉ,Marketing,Marketing,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14608,"Turcotte, Marie-France",Applicant,99594.00,2003,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2001,Régulation de la nouvelle économie : le rôle des nouveaux mouvements sociaux économiques (NMSÉ),mouvement sociaux; économique; investissement social; commerce équitable; normes; standards; organismes d'accréditation; éthique; environnement; institutionnel; finances éthique,INE Research Grants,Subventions de recherche de l'INÉ,Environment,Environnement,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Ethics,Éthique
14609,"Cochran, Terry",Applicant,22696.00,2003,Université de Montréal,Université de Montréal,QC,Québec,Québec,2001,The emergent universal of the global polity,universal; political economy; globalization; historical understanding; media studies,INE Research Grants,Subventions de recherche de l'INÉ,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Globalization,Mondialisation
14610,"Heath, Joseph",Applicant,15800.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Advertising and the information economy,advertising; information economy; consumerism; efficiency; market failure,INE Research Grants,Subventions de recherche de l'INÉ,Political Philosophy,Philosophie politique,Philosophy,Philosophie,Ethics,Éthique
14611,"Boustany, Katia / Mackay, Pierre",Applicant,89919.00,2003,Université du Québec à Montréal,Université du Québec à Montréal,QC,Québec,Québec,2001,Mondialisation et processus normatifs - fonctions de l'État et État de droit : entre libéralisation des marchés et préoccupations des citoyens,mondialisation; démocratie; fonctions de l'état; état de droit; libéralisation des marchés; soft law; processus d'auto-régulation; légitimité et normativité; ogm; aléna; oit; sociétés transnationales,INE Research Grants,Subventions de recherche de l'INÉ,International Law,Droit international,Law,Droit,Globalization,Mondialisation
14612,"Rowley, Tim",Applicant,18800.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2001,Understanding competition in the new economy:  a network economy,interfirm collaboration; strategic alliances; networks; security markets; investment banking,INE Research Grants,Subventions de recherche de l'INÉ,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce",Management,Gestion
14613,"Doern, Bruce",Applicant,67600.00,2003,Carleton University,Carleton University,ON,Ontario,Ontario,2002,Governing the new economy:  the changing federal S&T innovation institutional system,S&T and innovation institutions in Canada; national systems of innovation; the governance of the new economy S&T innovation institutions; Canadian labs and S&T policy,INE Research Grants,Subventions de recherche de l'INÉ,Public Policy Studies,Analyse de politique,Political Science,Sciences politiques,Science and technology,Science et technologie
14614,"Martin, Lyndon C.",Applicant,52073.00,2003,University of British Columbia,University of British Columbia,BC,British Columbia,Colombie-Britannique,2002,The growth of mathematical understanding in workplace training,mathematical understanding; numeracy; workplace learning; adult education,INE Research Grants,Subventions de recherche de l'INÉ,Education,Éducation,Education,Éducation,Education,Éducation
14615,"Vaughan, Liwen",Applicant,45800.00,2003,University of Western Ontario,University of Western Ontario,ON,Ontario,Ontario,2002,Mining the web for business intelligence through link structure analysis,web data mining; business intelligence; competitive intelligence; web hyperlinks; management information systems; Canadian business,INE Research Grants,Subventions de recherche de l'INÉ,Library and Information Science,Bibliothéconomie et science de l'information,Library and Information Science,Bibliothéconomie et science de l'information,Information Technologies,Technologies de l'information
14616,"Borins, Sandford F.",Applicant,78000.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2002,"Information in the public sector:  political, policy and managerial challenges",information technology; information management; e-government; e-democracy; internet; email; chief information officer,INE Research Grants,Subventions de recherche de l'INÉ,Government and Public Administration,Gouvernement et administration publique,Political Science,Sciences politiques,Politics and government,Politique et gouvernement
14617,"Cruikshank, Jane",Applicant,17000.00,2003,The University of Regina,The University of Regina,SK,Saskatchewan,Saskatchewan,2002,Lifelong learning in the new economy:  current issues and future possibilities,adult education; lifelong learning; economic globalization and work; future of work,INE Research Grants,Subventions de recherche de l'INÉ,"Adult, Continuing, Community Education","Andragogie, éducation perm., éducation communautaire",Education,Éducation,Globalization,Mondialisation
14618,"Nitzan, Jonathan",Applicant,61721.00,2003,York University,Université York,ON,Ontario,Ontario,2002,Stagflation:  political economy of accumulation-through-crisis,capital; differential accumulation; ideology; new economy; politics; profit; power; risk; stagflation; state policy,INE Research Grants,Subventions de recherche de l'INÉ,Political Economy,Économie politique,Political Science,Sciences politiques,Financial and Monetary Systems,Systèmes financiers et monétaires
14619,"Goodnough, Karen C.",Applicant,74699.00,2003,Memorial University of Newfoundland,Memorial University of Newfoundland,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,2002,Teacher development through action research:  fostering school-university partnerships,teacher development; science and technology education; collaborative partnerships; instruction and assessment,INE Research Grants,Subventions de recherche de l'INÉ,Education,Éducation,Education,Éducation,Education,Éducation
14620,"Roth, Wolff-Michael",Applicant,70000.00,2003,University of Victoria,University of Victoria,BC,British Columbia,Colombie-Britannique,2002,Navigating knowledge boundaries between formal education and workplace,lifelong learning; knowledge-based economy; scientific and mathematical knowledge/representations; workplace studies; school-work transition; activity theory; anthropology; ethnomethodology,INE Research Grants,Subventions de recherche de l'INÉ,"Science, Mathematics","Sciences, mathématiques",Education,Éducation,Education,Éducation
14621,"Quarter, Jack J.",Applicant,60000.00,2003,University of Toronto,University of Toronto,ON,Ontario,Ontario,2002,Creating a framework for valuing volunteer labour:  an interdisciplinary approach,social accounting for volunteer labour; voluntary organizations,INE Research Grants,Subventions de recherche de l'INÉ,Interdisciplinary Studies,Études pluridisciplinaires,Interdisciplinary Studies,Études pluridisciplinaires,Not Subject to Research Classification,Codification non pertinente
14622,"Lebel, Estelle",Applicant,60476.00,2003,Université Laval,Université Laval,QC,Québec,Québec,2002,Programme de recherche sur les pratiques éducatives et les systèmes représentationnels liés à la télévision,jeunes; télévision; parents; enseignants; représentations sociales; culture; société; éducation aux médias; écoles; questionnaires; entrevues; analyses quantitatives; analyses qualitatives; images; informations; violence; savoirs,INE Research Grants,Subventions de recherche de l'INÉ,"Popular Culture, Ideology","Culture populaire, idéologie",Communications and Media Studies,Communications et études des médias,Communication,Communications
14623,"Villeneuve, Paul Y.",Applicant,76296.00,2003,Université Laval,Université Laval,QC,Québec,Québec,2002,Féminisation de la main-d'oeuvre et nouvelles économies d'agglomération,féminisation; main-d'oeuvre; métropolisation; économies d'agglomération; champ métropolitain; scolarisation; couples en emploi; revenu d'emploi; valeurs résidentielles; marchés métropolitains du travail; tâches domestiques; région de Québec; micro données,INE Research Grants,Subventions de recherche de l'INÉ,Urban Planning,Planification urbaine,"Urban and Regional Studies, Environmental Studies","Urbanisme, aménag. régional, études environnementales",Economic and Regional Development,Développement économique et régional
14624,"Bourassa, Bruno",Applicant,37688.00,2003,Université Laval,Université Laval,QC,Québec,Québec,2002,Analyse critique et transformation des pratiques professionnelles dans les services liés à l'emploi,formation continue; analyse des pratiques; recherche collaborative; santé mentale au travail,INE Research Grants,Subventions de recherche de l'INÉ,"Adult, Continuing, Community Education","Andragogie, éducation perm., éducation communautaire",Education,Éducation,Education,Éducation
14625,"Brown, Catherine A.",Applicant,23540.00,2003,The University of Calgary,The University of Calgary,AB,Alberta,Alberta,2002,The interaction of tax and trade agreements:  the impact on the cross border trade in services,tax treaties; trade agreements; trade in sevice; tax discrimination; tax subsidies,INE Research Grants,Subventions de recherche de l'INÉ,Law,Droit,Law,Droit,"International relations, development and trade","Relations internationales, commerce et développement"
14626,"McKitrick, Ross R.",Applicant,44800.00,2003,University of Guelph,University of Guelph,ON,Ontario,Ontario,2002,"Air quality, health and emissions growth in the new economy",economic growth and the environment; urbanization; air quality; effects on health,INE Research Grants,Subventions de recherche de l'INÉ,"Natural Resources, Environment, Energy","Ressources naturelles, environnement, énergie",Economics,Sciences économiques,Environment and Sustainability,Environnement et développement durable
14627,"Dalziel, Margaret J.",Applicant,18374.00,2003,University of Ottawa,Université d'Ottawa,ON,Ontario,Ontario,2002,The nature and evolution of large-small firm partnerships,innovation; alliances; uncertainty; governance structure,INE Research Grants,Subventions de recherche de l'INÉ,Management,Gestion,"Management, Business, Administrative Studies","Sciences administratives, gestion des affaires et commerce","Innovation, Industrial and Technological Development","Innovation, développement industriel et technique"
